,RE,Hour,X_start,Y_start,X_end,Y_end
4642,191.1779137822347,6,46.4726652,30.7392481,46.4724627,30.7419435
4643,254.71573440951087,19,46.47104,30.7273141,62.2856248,-7.0776978
4644,109.8981412427186,10,46.5850067,30.8023268,,
4645,222.75547962560407,17,46.4811924,30.7384494,46.4826007,30.739074
4646,357.6821184512199,17,46.3901748,30.7330408,41.7325994,8.7378218
4647,232.0485570915663,22,46.4239496,30.7211777,56.5718934,13.1475556
4648,498.5082690897076,17,46.4322514,30.7297464,47.5821138,-3.1347768
4649,454.22805618315505,7,46.4596985,30.7402883,46.1760283,10.3612079
4650,347.1264749005169,22,46.4424623,30.7154427,46.4466201,30.749009
4651,469.84748436216853,17,46.4648434,30.7065873,46.4451954,30.6891338
4652,354.46415641608445,1,46.3946619,30.7241809,46.3975603,30.7114859
4653,447.5764328402789,17,46.4061894,30.7104919,46.4047944,30.7131249
4654,394.42359454293614,9,46.4268553,30.7253537,-18.477523,-49.0157765
4655,205.03895573595833,7,46.4710755,30.741119,46.4707423,30.7453407
4656,517.9764520009169,13,46.4091329,30.7118279,46.3979512,30.7150188
4657,108.62959513694692,11,46.4685241,30.7382746,46.4677793,30.7376958
4658,459.3562112009834,18,46.4718364,30.7308988,46.4718113,30.7312589
4659,447.6988425019415,15,46.4684401,30.7396111,46.4683432,30.7408402
4660,232.05692154996368,22,46.481606,30.7322459,46.4823628,30.7428467
4661,302.57733540616147,14,46.3999134,30.7329743,46.4288374,30.7520741
4662,373.33613965093,6,46.4694581,30.7408978,46.4754809,30.7417755
4663,559.79035991299,20,46.4843,30.7204563,46.485999,30.7147032
4664,388.05779915734365,20,46.4718364,30.7308988,46.4683432,30.7408402
4665,125.94835594821716,6,46.4971466,30.7231105,40.8241465,-73.3097993
4666,409.13065516935626,20,46.4768679,30.7377955,46.4756991,30.7376253
4667,170.90766482396606,3,46.4183977,30.7333802,46.4158978,30.7216892
4668,437.35294949771276,9,46.4732562,30.7311014,46.4754504,30.7314026
4669,290.4457883823701,12,46.4684401,30.7396111,46.4683432,30.7408402
4670,575.3598721627317,10,46.3992432,30.7240745,46.418826,30.7158395
4671,672.8512570414339,20,46.4321718,30.7608926,39.9099023,-86.1877243
4672,383.0811728861554,19,,,40.8019191,-73.2913273
4673,609.0090585010942,17,46.4697579,30.7367331,41.6437445,-85.275418
4674,300.59917167673945,12,46.4732562,30.7311014,46.4756991,30.7376253
4675,182.3397139455879,9,46.4725074,30.7413197,46.4754809,30.7417755
4676,229.9903283746742,18,46.4890082,30.7198605,46.4918007,30.7245793
4677,702.1973108268372,20,46.4183977,30.7333802,46.3942093,30.7242026
4678,498.9411254037986,10,46.439791,30.7563505,39.9095787,-86.1852791
4679,227.71128651924144,4,46.5329392,30.7335228,55.6603367,37.3549533
4680,424.96141857598855,12,46.3996638,30.7320451,46.3990837,30.725668
4681,376.08534836161715,19,46.4697579,30.7367331,41.6560948,-85.2155749
4682,402.04827884479914,7,46.4624727,30.7455146,46.4559376,30.7481344
4683,213.24095454398798,12,46.4061894,30.7104919,46.4054027,30.7140068
4684,223.75093526815556,1,46.4301349,30.7284229,,
4685,445.5545643287341,15,46.4684401,30.7396111,-18.493081,-49.023335
4686,431.7583214932702,18,46.481606,30.7322459,33.0673948,117.3223436
4687,542.0650275788128,1,46.418654,30.7378364,46.4196506,30.7420823
4688,449.62695263561614,8,46.4732562,30.7311014,39.9095714,-86.1854462
4689,192.43011317160196,19,46.4404816,30.7565413,39.392469,30.0367638
4690,682.9549347335309,14,46.4378561,30.7455816,-18.4943541,-49.0249221
4691,441.7102843901814,7,46.4718364,30.7308988,-18.493081,-49.023335
4692,261.7784655347515,22,46.4648868,30.7399328,46.4623869,30.7274843
4693,366.9690616191817,16,46.481606,30.7322459,46.4826514,30.7323864
4694,422.8144492212562,4,46.4702214,30.7532757,,
4695,161.8866767660476,13,46.4321718,30.7608926,46.4321718,30.7608926
4696,697.3954873574812,21,46.4064363,30.7214266,46.4063751,30.7212937
4697,364.6095687398552,3,46.481606,30.7322459,33.0673948,117.3223436
4698,404.4125939640316,12,46.4002626,30.7324964,46.4066631,30.7232416
4699,519.0089095515139,21,46.4744584,30.7553738,13.2571996,10.4763909
4700,476.9567771243266,15,46.3962992,30.7074312,,
4701,459.94319315695475,6,46.4489792,30.7331369,46.4349565,30.721037
4702,623.1007911258148,10,46.3962992,30.7074312,,
4703,648.1198043210081,22,46.4321858,30.7169737,50.8610142,5.1119395
4704,466.2761131026305,19,46.4545004,30.7441332,46.1757282,10.3633129
4705,420.81130410065686,16,46.4404816,30.7565413,46.4358361,30.7593034
4706,314.38855239539225,6,46.4725074,30.7413197,46.4754809,30.7417755
4707,448.47289471145206,7,46.4349973,30.726903,46.426879,30.7336696
4708,197.44041238282315,10,46.4684401,30.7396111,46.4754809,30.7417755
4709,155.09777766426345,14,46.3999134,30.7329743,46.3910346,30.7189955
4710,139.1880545889487,12,46.4271497,30.7513037,46.4321895,30.7485915
4711,299.13355770377376,10,46.4726652,30.7392481,39.9089661,-86.1886622
4712,78.84113945076656,21,46.4718364,30.7308988,46.4714266,30.7282564
4713,578.868268724884,13,46.4685241,30.7382746,46.4677793,30.7376958
4714,392.746832081381,23,46.3991894,30.723149,46.3994194,30.7232797
4715,756.8254267800348,9,46.4356139,30.7304114,,
4716,514.4491969668882,19,46.4244791,30.7476954,-6.6181093,-44.1095572
4717,100.15197136867319,23,46.4768679,30.7377955,33.0673948,117.3223436
4718,223.92310293403938,12,46.4684401,30.7396111,46.4683432,30.7408402
4719,294.99156287179517,21,46.4738077,30.7239064,46.4666018,30.7275443
4720,215.72688474646958,6,46.4732562,30.7311014,46.4744702,30.7154062
4721,484.8009682216317,16,46.4811924,30.7384494,46.4814729,30.7342425
4722,647.3041800922011,8,46.4196977,30.7547727,42.7629621,-84.4946844
4723,458.28135499530055,17,46.4732562,30.7311014,62.2856248,-7.0776978
4724,189.5713116863269,12,46.4796563,30.7078682,46.4765842,30.7066369
4725,550.2238399123858,20,46.4684401,30.7396111,33.0673948,117.3223436
4726,320.2218868351977,5,46.4396071,30.7572752,39.9097562,-86.1880018
4727,250.3847950432842,7,46.4725074,30.7413197,46.4754809,30.7417755
4728,306.92676008962565,8,46.4627961,30.7409206,,
4729,400.95019468598093,14,46.4585416,30.7294143,41.6437445,-85.275418
4730,243.83982848441164,18,46.3913914,30.7238627,41.7332385,8.7379119
4731,89.91944372950294,6,46.4197166,30.7423756,46.4238427,30.7297582
4732,363.4312834182998,8,46.4809273,30.7426244,46.4754809,30.7417755
4733,631.082788188462,6,46.4857404,30.7091691,55.6567537,37.3533118
4734,210.6508253102615,14,46.4741164,30.7394724,13.2571996,10.4763909
4735,271.18322869600115,11,,,-18.493081,-49.023335
4736,520.4398768483885,5,46.4515841,30.6830049,46.4655219,30.7111984
4737,220.0105209452942,13,46.4239496,30.7211777,46.418826,30.7158395
4738,574.6079471435368,20,46.481606,30.7322459,-18.4760755,-49.0160662
4739,426.0241697728583,10,46.4732562,30.7311014,46.4691299,30.7366286
4740,393.85212418120875,16,46.4732562,30.7311014,46.4754504,30.7314026
4741,236.0329666495144,12,46.439791,30.7563505,39.9095787,-86.1852791
4742,513.9543969993747,16,46.4739249,30.7553636,46.4748208,30.749562
4743,545.7261319630256,17,46.4697579,30.7367331,41.6437445,-85.275418
4744,290.9591650487948,4,46.3946619,30.7241809,46.3942093,30.7242026
4745,537.8989863447745,11,46.4732562,30.7311014,,
4746,496.3565327262649,21,46.4972256,30.7213613,43.2984432,-0.3582949
4747,378.2755605984288,8,46.4801356,30.7320465,46.4896206,30.7251499
4748,247.3990448949781,19,46.5711572,30.7924188,42.5820988,-83.9788699
4749,159.43273501120026,9,46.439791,30.7563505,39.9095787,-86.1852791
4750,642.7673323641727,12,46.4684401,30.7396111,46.4754504,30.7314026
4751,172.34075174997164,6,46.3991894,30.723149,46.3994194,30.7232797
4752,530.9185868111579,12,46.4321718,30.7608926,46.4312468,30.7614661
4753,156.4821954699356,6,46.4684401,30.7396111,46.4754809,30.7417755
4754,298.37437874272547,7,46.4396071,30.7572752,39.9099551,-86.1879589
4755,185.8400270680674,19,46.4489792,30.7331369,46.4244327,30.7243469
4756,394.2751622874555,12,46.477339,30.7316602,46.4774059,30.7316695
4757,424.9985338967365,5,46.4624727,30.7455146,46.4621449,30.7501442
4758,215.11086877077602,11,46.4796563,30.7078682,46.4861973,30.7034417
4759,150.27045332833475,8,46.4272588,30.7522509,42.7628559,-84.494304
4760,441.4056617220008,18,46.4706574,30.7468872,46.4819377,30.7486244
4761,159.24413959043588,11,46.5617393,30.7813233,46.5698808,30.7975394
4762,272.9144858870163,4,46.4972256,30.7213613,43.3023077,-0.3596832
4763,447.73255710920233,11,46.3991894,30.723149,46.3883888,30.7149017
4764,330.34532081441415,4,46.4732562,30.7311014,46.4744702,30.7154062
4765,370.38022933790404,10,46.4629781,30.7273316,46.4666018,30.7275443
4766,227.57249658654342,10,46.4859993,30.7292244,46.4850651,30.7309176
4767,590.1719695503041,14,46.4271497,30.7513037,46.4271497,30.7513037
4768,185.18860077066964,1,46.4552903,30.7064813,46.4667383,30.7111884
4769,671.7225102857527,17,46.4712319,30.7390156,46.47553,30.739691
4770,237.89318405360387,16,46.438375,30.7573285,46.4358361,30.7593034
4771,629.989385493911,21,46.4064363,30.7214266,46.4062529,30.7203589
4772,402.4206674360777,8,46.5617393,30.7813233,43.3021935,-0.3598079
4773,266.932587749467,14,46.4685241,30.7382746,46.4677793,30.7376958
4774,341.6742599598211,10,46.4338423,30.7476832,46.4339191,30.7477579
4775,166.5328461690871,19,46.4105248,30.7288373,46.4066631,30.7232416
4776,384.8074331870196,9,46.4702214,30.7532757,,
4777,547.3548254369114,13,46.439791,30.7563505,46.4358361,30.7593034
4778,240.11682563217738,18,46.4843,30.7204563,46.4815115,30.7239382
4779,155.40695006199246,11,46.43463,30.7112252,,
4780,279.49765092209987,9,46.4648434,30.7065873,46.4649239,30.705658
4781,271.7885663038692,9,,,46.4244327,30.7243469
4782,395.72618180041036,1,46.4353627,30.6991115,46.4356208,30.6986211
4783,169.18133341529435,7,46.5711572,30.7924188,42.5820988,-83.9788699
4784,201.08268315238067,22,46.4684401,30.7396111,39.9095787,-86.1852791
4785,184.04171124120734,17,46.3946619,30.7241809,41.7310652,8.7321153
4786,674.9182412100694,21,46.4712319,30.7390156,46.4772067,30.7266522
4787,637.6278003516439,8,46.4239496,30.7211777,,
4788,571.3166160630976,7,46.4685241,30.7382746,39.9097562,-86.1880018
4789,349.5622123931065,9,46.4377083,30.7456797,46.4287416,30.7511322
4790,291.6751279744757,10,46.4183977,30.7333802,46.4162409,30.7209618
4791,285.0060684595787,8,46.4445668,30.7425211,46.4559376,30.7481344
4792,530.3236567117561,16,46.485215,30.722006,46.4728512,30.7202061
4793,834.0150943328412,18,,,,
4794,221.93575841335087,9,46.4095026,30.7292341,47.5624682,-3.1311719
4795,503.6433167050172,7,46.4242154,30.7050349,56.5719318,13.147164
4796,443.921477218002,16,46.4239986,30.7607448,-6.6181093,-44.1095572
4797,765.7042749127485,3,46.4385763,30.7022223,46.4667383,30.7111884
4798,404.6607150686078,16,46.4712319,30.7390156,46.47553,30.739691
4799,309.8156987997479,9,46.5623677,30.8429717,46.5623677,30.8429717
4800,331.26121715509623,12,46.4445668,30.7425211,-6.6182307,-44.1095448
4801,686.6706787231299,12,46.5773501,30.7968041,46.5784206,30.7975693
4802,293.1411724806975,8,46.4061894,30.7104919,46.4045436,30.7100871
4803,784.366012809457,8,46.5697835,30.8277768,46.5659732,30.829454
4804,189.12686921411682,4,46.4890082,30.7198605,46.4868016,30.7226619
4805,209.5577710235812,5,46.4832397,30.7107385,39.9095714,-86.1854462
4806,341.85009881848526,7,46.4183977,30.7333802,46.4158978,30.7216892
4807,565.2543926640797,8,46.4725074,30.7413197,-6.6181093,-44.1095572
4808,355.48433283804223,8,46.48307,30.7324428,33.0673948,117.3223436
4809,174.30364244323468,9,46.4056253,30.7108167,46.4036695,30.7057655
4810,342.03891367636254,22,46.5850067,30.8023268,46.5784206,30.7975693
4811,222.69707563608154,6,46.4641297,30.7504302,46.4559376,30.7481344
4812,455.984916063548,15,46.4648434,30.7065873,46.4335414,30.7032465
4813,235.01664061443566,20,46.4076354,30.7298697,46.4066039,30.7227338
4814,398.8890727472614,11,46.4076354,30.7298697,39.9099056,-86.1877405
4815,632.9049987517616,5,46.4725074,30.7413197,39.9101054,-86.1878845
4816,294.2844338200812,19,46.4741164,30.7394724,46.4742518,30.7374152
4817,346.0659571922271,14,46.4741164,30.7394724,46.47553,30.739691
4818,376.85295376538517,7,46.4744584,30.7553738,13.2571996,10.4763909
4819,346.9548115416849,20,46.4720857,30.7471103,46.4713921,30.7470017
4820,420.27061036487254,7,46.4684401,30.7396111,46.4683432,30.7408402
4821,514.4267285284183,9,46.4732562,30.7311014,46.4709162,30.7224553
4822,265.5959877449542,15,46.4684401,30.7396111,-18.493081,-49.023335
4823,263.946061432591,4,46.4250541,30.7277296,46.4219673,30.7314592
4824,286.55081204472776,22,46.4158978,30.7216892,46.4244327,30.7243469
4825,129.69129483461566,18,46.4809273,30.7426244,46.4754809,30.7417755
4826,136.4789418117342,15,46.4732562,30.7311014,46.4756991,30.7376253
4827,708.5349669636918,18,46.4702214,30.7532757,46.4704069,30.753321
4828,335.00109383816397,18,46.4624727,30.7455146,46.4663222,30.7461169
4829,268.0159934612981,0,46.4293368,30.7128942,46.4291443,30.7125898
4830,541.8861618889388,10,46.4404648,30.7573771,39.3923943,30.036766
4831,587.8286839033016,14,46.4738077,30.7239064,46.4769382,30.7261811
4832,430.70978906694234,6,46.4884265,30.6946074,46.4894553,30.694935
4833,509.6670542237029,8,46.4361815,30.7414853,46.4466201,30.749009
4834,193.7482079015461,2,46.4738077,30.7239064,46.4759142,30.724419
4835,225.96545361598712,15,46.4726652,30.7392481,46.4744702,30.7154062
4836,170.2089297027923,11,46.4624727,30.7455146,46.4564244,30.7511189
4837,389.3880683983688,10,46.4706574,30.7468872,52.8873373,-7.5747366
4838,164.0226668595947,13,46.4742518,30.7374152,46.4799462,30.7313644
4839,206.0305433458654,18,,,33.0673948,117.3223436
4840,473.7430937153198,13,46.4292149,30.7215093,46.4302225,30.722883
4841,297.4290153029689,11,46.4700748,30.732562,46.1749163,10.365401
4842,243.5864908351084,19,46.4624727,30.7455146,-18.493081,-49.023335
4843,389.9363748432331,18,46.4404816,30.7565413,39.392469,30.0367638
4844,973.3434325033883,21,46.4694581,30.7408978,39.9101054,-86.1878845
4845,225.2217225072341,16,46.4349565,30.721037,46.4194061,30.714563
4846,594.1917899809869,1,46.4309449,30.7282009,18.0606752,-101.3182944
4847,484.9711200220455,19,46.4213979,30.7108882,46.4194061,30.714563
4848,56.82871017286197,7,46.4648434,30.7065873,13.2568385,10.4781208
4849,369.4034767504,13,46.4694581,30.7408978,46.4754809,30.7417755
4850,526.3159931861339,9,46.481606,30.7322459,46.4789604,30.7297346
4851,366.3555831816251,21,46.4725074,30.7413197,46.4287416,30.7511322
4852,143.04397966817703,21,46.4678,30.7464076,39.910006,-86.1879404
4853,293.8286269094932,21,,,46.3990837,30.725668
4854,98.55791033234053,13,46.4684401,30.7396111,13.2571996,10.4763909
4855,448.9320273830608,7,46.4850767,30.7389789,46.4754809,30.7417755
4856,655.7172337667193,15,46.4183977,30.7333802,39.9099056,-86.1877405
4857,506.6104186822276,21,46.4718364,30.7308988,47.5726163,-3.1284743
4858,345.66514047346146,8,46.4685241,30.7382746,46.4683432,30.7408402
4859,573.7126764471188,18,46.4706574,30.7468872,46.4559376,30.7481344
4860,366.47711004190927,6,46.4002626,30.7324964,46.4002626,30.7324964
4861,445.90039170364093,19,46.4730955,30.7539368,46.4783748,30.7223839
4862,610.6513392231404,18,46.4076354,30.7298697,46.4066631,30.7232416
4863,555.9021174225765,5,,,44.793693,-85.6994928
4864,206.67828219937158,17,46.4857404,30.7091691,55.6567537,37.3533118
4865,640.8505353283255,13,46.4831634,30.7245205,46.4832543,30.7246752
4866,197.90903208061815,16,46.4501087,30.6537771,46.4488181,30.632695
4867,270.90551268099483,11,46.4648434,30.7065873,13.2568385,10.4781208
4868,100.07769866620536,22,46.4051673,30.7100065,46.4062529,30.7203589
4869,374.78176301440067,22,46.4624727,30.7455146,-18.493081,-49.023335
4870,724.3345296304271,1,46.4624727,30.7455146,46.4663222,30.7461169
4871,510.2542871655586,16,46.4685241,30.7382746,-18.493081,-49.023335
4872,163.76805416798695,7,46.4321718,30.7608926,39.9099056,-86.1877405
4873,484.3076029760386,4,46.3910435,30.7234687,,
4874,464.40362407119693,6,46.4785081,30.7346988,46.4774059,30.7316695
4875,434.0931311385756,13,46.476068,30.7327486,46.4756433,30.722613
4876,181.94103907074333,12,46.4870066,30.7329909,-18.4760755,-49.0160662
4877,501.93720575135814,12,46.4051673,30.7100065,,
4878,114.76771012741936,11,46.4870066,30.7329909,40.818223,-73.3023907
4879,590.0726699127152,19,46.4076354,30.7298697,46.4066039,30.7227338
4880,257.52971000958206,12,46.4272588,30.7522509,46.4321895,30.7485915
4881,72.21308338990669,3,46.4128308,30.7201633,46.4049973,30.7072193
4882,281.81918179196,17,46.4196977,30.7547727,42.7618175,-84.4907024
4883,211.84618479794955,3,46.4685241,30.7382746,46.4677793,30.7376958
4884,220.28717561310907,15,46.477339,30.7316602,50.8617044,5.1109055
4885,374.70627659640155,13,46.4678,30.7464076,46.4754809,30.7417755
4886,510.50007613008864,8,46.4718364,30.7308988,46.4716614,30.7533625
4887,423.6303118623324,7,46.4404648,30.7573771,39.3924066,30.0367362
4888,544.7089886156621,5,46.4924172,30.7139329,46.493844,30.7023653
4889,468.16145684321106,21,46.4293368,30.7128942,50.8623407,5.1106358
4890,311.22606557008703,11,46.4693812,30.7424715,46.1749163,10.365401
4891,349.0582177058012,6,46.4692734,30.7244283,-18.4760323,-49.0161654
4892,147.704789870916,10,46.4726652,30.7392481,46.47553,30.739691
4893,135.9553852179048,12,46.4624727,30.7455146,-18.493081,-49.023335
4894,112.65594473138852,20,46.4373638,30.7245638,46.4292149,30.7215093
4895,421.29526745216003,9,46.4293368,30.7128942,50.8622088,5.1104817
4896,278.86644862266485,1,46.4719491,30.7491142,46.4559376,30.7481344
4897,479.93944120120796,13,46.4684401,30.7396111,46.1749564,10.3647094
4898,488.01195654367416,10,46.4744584,30.7553738,13.2571996,10.4763909
4899,402.1798880512639,18,46.4685241,30.7382746,46.4677793,30.7376958
4900,605.1705127672683,19,,,13.2571996,10.4763909
4901,425.24879225829676,7,46.4732562,30.7311014,39.9095714,-86.1854462
4902,129.11686971387425,8,46.4955982,30.7171266,46.4967932,30.7168825
4903,586.3252799753812,4,46.4585416,30.7294143,46.4382248,30.7260287
4904,322.7164489769591,17,46.4850767,30.7389789,46.4860611,30.7391164
4905,511.100376701688,12,46.4239496,30.7211777,46.4225309,30.7233276
4906,520.5651372664839,13,46.5653865,30.7906746,46.5692496,30.7913373
4907,584.0911158368958,16,46.4183977,30.7333802,46.418826,30.7158395
4908,466.301094658556,13,46.47104,30.7273141,37.9169006,-122.51197
4909,344.4749189324366,10,46.4692734,30.7244283,-18.4760755,-49.0160662
4910,376.80358383039834,12,46.4809273,30.7426244,46.4808702,30.7434079
4911,422.20256623044213,18,46.4585416,30.7294143,46.1760283,10.3612079
4912,231.360557838689,14,46.4002626,30.7324964,46.3836814,30.715331
4913,392.3724339093675,9,46.4617712,30.7554916,46.4570529,30.75915
4914,391.0020075764996,8,46.4917375,30.7148807,46.4966732,30.7098209
4915,211.7269411794502,6,46.4585416,30.7294143,46.4666018,30.7275443
4916,607.3071704608246,20,46.4458936,30.7583782,-18.4943465,-49.0248228
4917,538.3191558350685,17,46.4720857,30.7471103,46.4751156,30.7475971
4918,446.2974681777558,21,46.4424623,30.7154427,46.4424623,30.7154427
4919,127.97151336983187,8,46.4585416,30.7294143,47.5599988,-3.1353535
4920,337.78955763307846,5,46.4696046,30.7385158,46.1757282,10.3633129
4921,142.92580527095322,8,46.383182,30.7155611,46.38092,30.707954
4922,160.63312502992565,5,46.4706574,30.7468872,46.4819988,30.7478938
4923,491.3855568315131,6,46.4732562,30.7311014,46.4712753,30.7369655
4924,136.6340476974876,12,46.481606,30.7322459,42.5001707,-70.8945028
4925,169.50430474145745,6,46.4183977,30.7333802,46.4185426,30.7358458
4926,672.6611547573445,11,46.4273982,30.7561876,39.9099023,-86.1877243
4927,381.4510830580426,16,46.4725074,30.7413197,46.4553173,30.7416937
4928,328.6181544135061,7,46.4718364,30.7308988,41.8275876,-71.3689919
4929,219.54870398630013,18,46.4648434,30.7065873,46.4552903,30.7064813
4930,289.08501843515637,8,46.4718364,30.7308988,46.4715339,30.7234445
4931,142.68475247040195,17,46.4692734,30.7244283,46.4686024,30.7252239
4932,387.0967328724109,8,46.4129501,30.7359157,37.065755,114.2337343
4933,659.132231267762,22,46.4002626,30.7324964,46.3942093,30.7242026
4934,391.13395131578403,21,46.4741164,30.7394724,46.4740228,30.7407993
4935,704.567042972498,4,46.4725074,30.7413197,46.4754809,30.7417755
4936,350.00406732723354,7,46.4183977,30.7333802,47.5703611,-3.1248131
4937,385.1702221577857,16,46.4273982,30.7561876,46.4327396,30.7653115
4938,547.7232389840409,21,46.4918007,30.7245793,46.4890901,30.7248494
4939,302.78788692000654,7,46.4732562,30.7311014,50.8617044,5.1109055
4940,561.7630675565252,9,46.4396071,30.7572752,39.910006,-86.1879404
4941,321.971535793663,8,46.4648434,30.7065873,46.4649239,30.705658
4942,736.0354798588473,23,46.4319326,30.7251854,46.4288342,30.7422249
4943,576.0059516634153,19,46.5850067,30.8023268,46.5824639,30.8097741
4944,152.62119945423152,18,46.4624727,30.7455146,46.4663222,30.7461169
4945,446.3937974361593,8,46.3999134,30.7329743,47.5615415,-3.1311505
4946,250.24844034886647,8,46.4751032,30.7254998,37.9169006,-122.51197
4947,345.0278605157069,7,46.4725074,30.7413197,46.4754809,30.7417755
4948,250.5006026717699,16,46.4826685,30.7108305,39.9094223,-86.1859434
4949,577.9881818067743,12,46.4621449,30.7501442,39.9101054,-86.1878845
4950,480.30015286476475,11,46.4002626,30.7324964,-18.4943541,-49.0249221
4951,161.1895532545657,16,46.4759731,30.7497263,46.4751156,30.7475971
4952,144.72110083174752,15,46.4183977,30.7333802,46.4197706,30.7260899
4953,443.06547663808,8,46.3991894,30.723149,46.3942093,30.7242026
4954,754.2479376132587,21,46.4331257,30.7605748,39.9099056,-86.1877405
4955,152.96041602425856,15,46.4421411,30.694644,46.4517848,30.6987646
4956,442.2161360865984,9,46.4624727,30.7455146,-18.493081,-49.023335
4957,563.4809262603692,18,46.3830291,30.7042814,46.3802015,30.703909
4958,380.8032135098772,5,46.4064363,30.7214266,46.4066039,30.7227338
4959,392.11108573897485,19,46.4051032,30.7113589,44.7938056,-85.6949943
4960,417.4153730756084,9,46.4924172,30.7139329,46.4889332,30.7037063
4961,622.0150622781179,13,46.4870066,30.7329909,46.4890901,30.7248494
4962,780.038127027882,23,46.4263005,30.7175511,56.5718461,13.1479311
4963,148.33785899554763,10,46.4056253,30.7108167,46.4150805,30.7113227
4964,368.74501744189484,13,46.4868362,30.7356278,40.8212634,-73.3067885
4965,468.95664082971155,11,46.5743548,30.7823336,46.5762333,30.7833646
4966,319.20216728955626,13,46.4624727,30.7455146,-18.493081,-49.023335
4967,288.59283924457844,13,,,46.4013111,30.7035846
4968,757.8701772417307,16,46.4693812,30.7424715,46.1757282,10.3633129
4969,147.93661235687426,15,46.4552903,30.7064813,46.4349565,30.721037
4970,295.92366012627735,16,46.4624727,30.7455146,46.4663222,30.7461169
4971,330.67336466387616,13,46.4423744,30.7057988,,
4972,262.867818571059,8,46.4002626,30.7324964,46.4227479,30.7247108
4973,352.023837047993,10,46.481606,30.7322459,46.4825536,30.7407544
4974,345.1406896844392,7,46.4585416,30.7294143,46.1760283,10.3612079
4975,277.1906179302787,7,46.5858159,30.7872301,40.7986919,-73.2875531
4976,547.0505213033007,9,46.4890082,30.7198605,41.8277757,-71.3693386
4977,214.3513977499858,18,46.4685241,30.7382746,46.4677793,30.7376958
4978,356.86817219542735,14,46.457594,30.7391662,46.1749163,10.365401
4979,236.29482147030095,7,46.4732562,30.7311014,46.4692592,30.7451279
4980,172.23899510377785,12,46.4624727,30.7455146,46.4650445,30.7412771
4981,338.7110119202841,18,46.4396071,30.7572752,39.9101054,-86.1878845
4982,226.69797914134986,11,46.488631,30.7173913,46.4901799,30.7266685
4983,299.7596023251917,8,46.4850767,30.7389789,46.4827913,30.7429157
4984,222.2016860702806,16,46.5711572,30.7924188,46.5698808,30.7975394
4985,663.127879546496,23,46.4447575,30.7499866,-15.4389759,27.8146148
4986,452.7369442603254,7,46.4496072,30.747261,46.4493449,30.747437
4987,172.3488971617548,20,46.4738077,30.7239064,46.4715339,30.7234445
4988,275.5798219996434,14,46.485414,30.7327622,,
4989,320.27102623129633,17,46.5850067,30.8023268,46.5824639,30.8097741
4990,167.09704325698587,11,46.4685241,30.7382746,46.4677793,30.7376958
4991,447.9826739865138,17,46.4445668,30.7425211,46.4386816,30.7498664
4992,500.6345517677321,0,46.4800791,30.724591,46.4756433,30.722613
4993,296.4606889405519,1,46.4338423,30.7476832,42.7629621,-84.4946844
4994,680.1979081573503,10,46.4051032,30.7113589,46.4047944,30.7131249
4995,784.1412895155821,17,46.4732562,30.7311014,46.4754504,30.7314026
4996,383.6559478767682,19,46.485215,30.722006,46.4921857,30.7185113
4997,817.0455287262943,21,46.4694581,30.7408978,47.5599988,-3.1353535
4998,731.1806746001139,6,46.4183977,30.7333802,47.5696381,-3.1246501
4999,207.1257359010466,19,46.4158978,30.7216892,47.5700702,-3.1247735
5000,54.96219135666092,7,46.4542703,30.7274957,46.453775,30.7288511
5001,605.3286194882384,15,46.4694581,30.7408978,46.1757282,10.3633129
5002,384.69266605518607,8,46.4725074,30.7413197,46.4754809,30.7417755
5003,368.4558163320357,7,46.4517425,30.6829757,46.4535273,30.6827066
5004,399.09385097776027,11,46.4702214,30.7532757,39.9097152,-86.1852825
5005,428.11300266155905,7,46.481606,30.7322459,46.4826003,30.7303575
5006,194.83414176719418,21,46.481606,30.7322459,33.0673948,117.3223436
5007,454.7026936068076,18,46.4826306,30.7386463,,
5008,640.2478022356946,6,46.3911827,30.7249106,46.3901748,30.7330408
5009,395.39219484463297,10,46.404909,30.7082129,46.4047944,30.7131249
5010,609.3370406075537,19,46.47104,30.7273141,41.8275876,-71.3689919
5011,500.43508102857663,18,46.4684401,30.7396111,46.4727833,30.7392664
5012,428.15687946206623,5,46.4694581,30.7408978,46.1757282,10.3633129
5013,463.01408522842075,15,46.4268553,30.7253537,-18.477523,-49.0157765
5014,441.8167835511916,18,46.4244791,30.7476954,46.4235101,30.7530925
5015,180.85167986397087,10,46.4697579,30.7367331,39.9095714,-86.1854462
5016,403.0123856220543,19,46.4460009,30.7063138,46.4467468,30.7066356
5017,497.99521509144773,22,46.4886898,30.7332043,43.2984432,-0.3582949
5018,347.3131163352584,18,46.3864177,30.7140052,46.3841407,30.7151183
5019,472.5076792045755,22,46.3991894,30.723149,46.3836814,30.715331
5020,163.05333470536763,17,46.4299427,30.7291378,46.1749564,10.3647094
5021,493.8846612684383,17,46.5711572,30.7924188,42.3114059,-71.1059422
5022,213.43905253939738,8,46.4726652,30.7392481,46.4769619,30.7062201
5023,466.734817523636,15,46.4321718,30.7608926,46.4321718,30.7608926
5024,243.08364164583742,12,46.47104,30.7273141,62.2856248,-7.0776978
5025,51.31722583903967,20,46.5825392,30.7847009,40.8019191,-73.2913273
5026,828.7385655855674,22,46.5825392,30.7847009,46.5843696,30.7854002
